Type;FromPath;FromClass;FromEntity;FromLineNo;Relations;ToPath;ToClass;ToEntity;ToClassType;ToLineNo
CBO;wizmachine/utils/extension.cs;SharpExtension;FoEach;155;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Func;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;For;165;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Func;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;ForEachNonEmptyLine;174;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;String;Split;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;ForEachNonEmptyLine;174;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;ForEachLine;183;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;String;Split;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;ForEachLine;183;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfFalseApply;192;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfTrueApply;201;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfNull;215;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfIs;222;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfIs;222;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Action;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfIsThenAlso;234;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Func;Invoke;CLASS;0
CBO;wizmachine/utils/extension.cs;SharpExtension;IfIsThenLet;243;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Func;Invoke;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger;Logger;14;READS;wizmachine/enginekeeper.cs;EngineKeeper;LogWriter;CLASS;13
CBO;wizmachine/utils/logger.cs;Logger;I;44;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;DateTime;ToString;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger;I;44;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Debug;WriteLine;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger;E;51;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;DateTime;ToString;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger;E;51;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Debug;WriteLine;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger$Raw;I;70;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;DateTime;ToString;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger$Raw;I;70;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Debug;WriteLine;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger$Raw;E;77;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;DateTime;ToString;CLASS;0
CBO;wizmachine/utils/logger.cs;Logger$Raw;E;77;CALLS;C:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\6.0.20\ref\net6.0\System.Runtime.dll;Debug;WriteLine;CLASS;0
